# p ω 
0.0	0.11562342695546271	0.0764261135871044	0.03579590922011554	0.010145576752828914	0.00411278106892714	0.0030458889211146993	0.002141988113362235	0.001213751794527531	0.0010371496684284936	0.0010342791067014937	0.0010306411422576483	0.0007748162270638803	0.0006670799988885976	0.0006440972989622717	0.0006433550959677553
0.1	0.1126940407207261	0.07456426015159183	0.034892851521177506	0.009817760699476421	0.004059769369372699	0.0029992627180103777	0.002111955046667931	0.0011769373586410002	0.0010477221769485527	0.0009911254112597537	0.0009739074899304906	0.0007632856714829172	0.0006541090973814698	0.0006356409320324098	0.0006346197929565177
0.2	0.10444275759330408	0.06925450784016973	0.032291395043086916	0.008875615626496164	0.0039046491222723394	0.0028631211620824683	0.002024116680736879	0.001087924282197277	0.0010271313799666488	0.0009171439469300538	0.0008053302509892524	0.0007295591206249849	0.0006164920531800432	0.0006107446911282774	0.0006090989400307177
0.3	0.0922694777152005	0.06124426863182765	0.028295913906792366	0.0074402181585457505	0.0036586890152194144	0.002648162600630433	0.0018850040462465693	0.0009765059598196651	0.0009681281353007337	0.0008195254715774074	0.0006765166553884578	0.0005736562285753944	0.0005705484965550124	0.0005679262846613805	0.0005579927476269085
0.4	0.07794863981692199	0.05155352333575257	0.02335710100673323	0.005704744428551016	0.003339170673231785	0.0023706540425670122	0.0017047027211027869	0.0009005310014897374	0.0008260939191272285	0.0007068908741690999	0.0006078491595365521	0.0005192286195847572	0.0005154272184794091	0.0004844979597455884	0.000379600166583446
0.5	0.06314885327014758	0.04124754028196429	0.018005367911899637	0.003926478436063215	0.002967419603204919	0.002050391341233139	0.0014957814856718526	0.0008056373982963947	0.0006737997325739503	0.0005911867200831234	0.0005287728663132575	0.0004590378238508682	0.0004526573859591299	0.00040353737432999824	0.00036213541320882146
0.6	0.04914758931621376	0.03126070310013434	0.012786702952268391	0.002566624497303453	0.002452199566795872	0.0017088778310287525	0.0012720281562704704	0.0006992957499015775	0.0006606037940939852	0.0005180647719539485	0.0004932852576853689	0.00044347255960069655	0.0003918564305839517	0.00038289933639223137	0.00032393831722748903
0.7	0.03675561862607963	0.022304375000321862	0.00822650845144603	0.0021786634912847806	0.0021593026874191473	0.001386136859216068	0.0010471998569607786	0.0008308625903811159	0.000590733017965797	0.0004714654595230073	0.0003971044806628949	0.0003582616763476816	0.00032676979296640324	0.0003087839569053709	0.00025813852367557175
0.8	0.026373918485045927	0.014857062043103298	0.005137358583910834	0.003440369912129055	0.0017661496580530349	0.0010698790297631322	0.0008341137707742134	0.0007338498430887411	0.0006026243231971834	0.0004735841868542058	0.0003135739066003767	0.0002853552442579889	0.0002658632518113808	0.0002526635395525453	0.00024392253466960916
0.9	0.018106638955363845	0.009381331544040026	0.0069430442618095166	0.0028044213413267677	0.0014048948779100741	0.0010154962076483877	0.0008067324713947441	0.0007860589721977221	0.0006454978360682318	0.00037994382701046336	0.00036346709161988537	0.0003243273473248649	0.00024483918506283713	0.00022086807991164394	0.0002096113443779028
1.0	0.012344367350806022	0.01132757880672986	0.005899899789314275	0.0037282353062750412	0.0011314289611601867	0.0010283809425108332	0.0007742896888010831	0.0006036704237524764	0.000527974529705489	0.0004898549630452754	0.0004079733111743515	0.0003208856003119981	0.000263193852787797	0.00018226773628708011	0.00018011948025124222
